곡명,라인,제목점수,길이점수,후렴점수,최고빈도점수,평균빈도점수
병,dis-dis-dis-disease,0,1,3,18,12.6
병,throw away,0,2,2,5,4.5
병,my fe-fe-fe-fear,0,2,2,18,12.8
병,(sick and tired),0,3,1,7,3.6
병,but i don’t wanna mess up,0,6,1,41,10
병,'cause life goes on,0,4,1,25,6.6
병,(through the fire),0,3,1,22,6.4
병,"i'll walk more like who i am, woah",0,8,1,41,13.3
병,"(walk it, walk it, walk it)",0,6,2,11,7.8
병,"when the night comes, i’ll close my eyes",0,8,1,41,11
병,"(walk it, walk it, walk it)",0,6,2,11,7.8
병,and trust my old self again,0,6,1,16,3.8
병,now wake up one more time,0,6,1,9,3.3
병,"it's morning again, i have to be myself today",0,9,1,41,9.7
병,"let's go for it, one more night",0,7,1,25,8
병,"no one knows what'll be at the end, ayy",0,9,1,25,6.8
병,"woo, no night lasts forever",0,5,1,4,2
병,i've become stronger,0,3,1,41,13.8
병,the firework sparks,0,3,1,22,8
병,i will never fade away,0,5,1,41,10
병,every day i comfort myself,0,5,3,41,11.8
병,"they're all the same people, ain't so special",0,8,3,25,9.6
병,"ay man keep one, two step",0,6,3,9,4.5
병,let's treat them all calmly,0,5,3,25,8.4
병,my disease,0,2,3,16,11.5
병,dis-dis-dis-disease,0,1,3,18,12.6
병,throw away the fear,0,4,2,22,9
병,fe-fe-fe-fear,0,1,1,18,12.3
병,throw away the fear,0,4,2,22,9
병,close the window,0,3,1,22,8.3
내 방을 여행하는 법,떠나볼까 let me fly to my,0,6,2,18,12.7
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom,0,5,5,9,6.5
내 방을 여행하는 법,지금 나와 let me fly to my,0,7,2,18,12.4
내 방을 여행하는 법,get me outta my blues,0,5,5,18,11
내 방을 여행하는 법,and now i'm feelin' brand new,0,6,4,17,9.1
내 방을 여행하는 법,everyday,0,1,1,1,1
내 방을 여행하는 법,답답해 미치겠어,0,2,1,4,2
내 방을 여행하는 법,feel like it's still day one,0,6,1,17,3.4
내 방을 여행하는 법,누가 저 시계를 좀 돌려줘,0,5,1,4,1.5
내 방을 여행하는 법,올해 다 뺏겼어,0,3,1,1,1
내 방을 여행하는 법,아직 난 침대 속,0,4,1,8,3.2
내 방을 여행하는 법,거북해 속이,0,2,1,4,2.3
내 방을 여행하는 법,it's killin' me slowly nah,0,5,1,18,7.5
내 방을 여행하는 법,anyway,0,1,1,1,1
내 방을 여행하는 법,떠나고파 any way,0,3,1,7,3
내 방을 여행하는 법,뭐 방법이 없어,0,3,1,3,1.7
내 방을 여행하는 법,이 방이 내 전부,0.25,4,1,9,5.5
내 방을 여행하는 법,그럼 뭐 여길,0,3,1,5,3
내 방을 여행하는 법,내 세상으로,0.25,2,1,8,4.5
내 방을 여행하는 법,바꿔보지 뭐,0,2,1,8,4.3
내 방을 여행하는 법,yeah,0,1,2,3,3
내 방을 여행하는 법,떠나볼까 let me fly to my room,0,7,3,18,12.1
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom,0,5,5,9,6.5
내 방을 여행하는 법,지금 나와 let me fly to my room,0,8,2,18,11.9
내 방을 여행하는 법,get me outta my blues,0,5,5,18,11
내 방을 여행하는 법,and now i'm feelin' brand new,0,6,4,17,9.1
내 방을 여행하는 법,everywhere,0,1,1,1,1
내 방을 여행하는 법,여기가 이랬나 싶어,0,3,1,5,2.3
내 방을 여행하는 법,갑자기 낯선 이 풍경,0,4,1,9,3
내 방을 여행하는 법,괜히 추억에 잠겨,0,3,1,1,1
내 방을 여행하는 법,"오래된 책상도, 달라진 햇빛도",0,4,1,3,1.4
내 방을 여행하는 법,특별해 보이네,0,2,1,4,2
내 방을 여행하는 법,i'm little less lonely nah,0,5,1,17,5.7
내 방을 여행하는 법,better way,0,2,1,3,2.5
내 방을 여행하는 법,i just found a better way,0,6,1,9,2.8
내 방을 여행하는 법,sometimes we get to know,0,5,1,13,4.6
내 방을 여행하는 법,broken is beautiful,0,3,1,1,1
내 방을 여행하는 법,가벼워 몸이,0,2,1,1,1
내 방을 여행하는 법,날아가 멀리,0,2,1,1,1
내 방을 여행하는 법,this thing so surreal,0,4,1,1,1
내 방을 여행하는 법,yeah,0,1,2,3,3
내 방을 여행하는 법,떠나볼까 let me fly to my room,0,7,3,18,12.1
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom,0,5,5,9,6.5
내 방을 여행하는 법,지금 나와 let mе fly to my room,0,8,1,18,9.8
내 방을 여행하는 법,get me outta my blues,0,5,5,18,11
내 방을 여행하는 법,and now i'm feelin' brand nеw,0,6,1,17,7.3
내 방을 여행하는 법,이 방은 너무 작지,0,7,1,4,1.7
내 방을 여행하는 법,"그래 나의 꿈을 담기에 (yah, yah, yah)",0,7,1,8,4.7
내 방을 여행하는 법,침대 그 위로 착지,0,4,1,2,1.2
내 방을 여행하는 법,여기가 제일 안전해,0,3,1,5,2.8
내 방을 여행하는 법,어쩜 기쁨도 슬픔도 어떤 감정도,0,5,1,2,1.2
내 방을 여행하는 법,"여긴 그저 받아주네 (yah, yeh, yah)",0,6,1,8,4.2
내 방을 여행하는 법,때론 이 방이 감정의 쓰레기통이 돼도,0,6,1,9,3.3
내 방을 여행하는 법,날 안아주네,0,2,1,8,4.3
내 방을 여행하는 법,또 나를 반겨주네,0,3,1,8,3.5
내 방을 여행하는 법,사람들 같은 내 방 toy들 (hi),0.25,6,1,8,3.6
내 방을 여행하는 법,마치 시내를 나온 듯이 북적여 tv 소리는생각은 생각이 바꾸면 돼,0,10,1,7,2
내 방을 여행하는 법,여긴 나만 즐길 수 있는 travel,0,6,1,8,2.8
내 방을 여행하는 법,배달음식은 3 stars,0,3,1,1,1
내 방을 여행하는 법,"낙관적으로 채워봐, i'm full",0,4,1,17,5.9
내 방을 여행하는 법,떠나볼까 let me fly to my,0,6,2,18,12.7
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom,0,5,5,9,6.5
내 방을 여행하는 법,지금 나와 let me fly to my,0,7,2,18,12.4
내 방을 여행하는 법,get me outta my blues,0,5,5,18,11
내 방을 여행하는 법,and now i'm feelin' brand new,0,6,4,17,9.1
내 방을 여행하는 법,떠나볼까 let me fly to my room (ah),0,8,1,18,10.5
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom,0,5,5,9,6.5
내 방을 여행하는 법,지금 나와 let me fly to my room,0,8,2,18,11.9
내 방을 여행하는 법,get me outta my blues,0,5,5,18,11
내 방을 여행하는 법,and now i'm feelin' brand new,0,6,4,17,9.1
내 방을 여행하는 법,떠나볼까 let me fly to my room,0,7,3,18,12.1
내 방을 여행하는 법,시선을 낮추고 어디든 막 zoom (you),0,6,1,9,6.3
내 방을 여행하는 법,지금 나와 let me fly to my room (fly),0,9,1,18,11.3
내 방을 여행하는 법,get me outta my blues (ah yeah),0,7,1,18,8.4
내 방을 여행하는 법,and now i'm feelin' brand new (new),0,7,1,17,8.7
Blue & Grey,where is my angel?,0,4,1,2,1.2
Blue & Grey,하루의 끝을 드리운,0,3,1,2,1.3
Blue & Grey,"someone come and save me, please",0,6,1,3,1.5
Blue & Grey,지친 하루의 한숨뿐,0,3,1,2,1.3
Blue & Grey,사람들은 다 행복한가 봐,0,4,1,8,2.5
Blue & Grey,can you look at me? 'cause i am blue and grey,0.666666667,11,1,6,2.2
Blue & Grey,거울에 비친 눈물의 의미는,0,4,1,1,1
Blue & Grey,웃음에 감춰진 나의 색깔 blue and grey,0.666666667,7,1,12,3.4
Blue & Grey,어디서부터 잘못됐는지 잘 모르겠어,0,4,1,3,1.8
Blue & Grey,나 어려서부터 머릿속엔 파란색 물음표,0,5,1,12,3.6
Blue & Grey,어쩜 그래서 치열하게 살았는지 모르지,0,5,1,8,2.7
Blue & Grey,but 뒤를 돌아보니 여기 우두커니 서니,0,6,1,3,1.7
Blue & Grey,나를 집어삼켜버리는 저 서슬 퍼런 그림자,0,6,1,12,2.9
Blue & Grey,여전히도 파란색 물음표는,0,3,1,2,2
Blue & Grey,과연 불안인지 우울인지,0,3,1,10,4.6
Blue & Grey,어쩜 정말 후회의 동물인지,0,4,1,10,3
Blue & Grey,아니면은 외로움이 낳은 나일지,0,4,1,12,5
Blue & Grey,여전히 모르겠어 서슬 퍼런 블루,0,5,1,3,2
Blue & Grey,잠식되지 않길 바래 찾을 거야 출구,0,6,1,10,3
Blue & Grey,i just wanna be happier,0,5,3,6,3.6
Blue & Grey,차가운 날 녹여줘,0,3,1,3,2
Blue & Grey,수없이 내민 나의 손,0,4,1,12,4
Blue & Grey,색깔 없는 메아리,0,3,1,2,1.3
Blue & Grey,oh this ground feels so heavier,0,6,2,2,2
Blue & Grey,i am singing by myself,0,5,2,6,3
Blue & Grey,i just wanna be happier,0,5,3,6,3.6
Blue & Grey,이것도 큰 욕심일까,0,3,1,10,3.2
Blue & Grey,추운 겨울 거리를 걸을 때 느낀,0,6,1,3,1.5
Blue & Grey,빨라진 심장의 호흡 소릴,0,4,1,3,1.4
Blue & Grey,지금도 느끼곤 해,0,3,1,8,4
Blue & Grey,괜찮다고 하지 마,0,3,1,8,5
Blue & Grey,괜찮지 않으니까,0,2,1,5,3.5
Blue & Grey,제발 혼자 두지 말아 줘 너무 아파,0,7,1,5,1.9
Blue & Grey,늘 걷는 길과 늘 받는 빛,0,9,1,3,1.6
Blue & Grey,but 오늘은 왠지 낯선 scene,0,5,1,2,1.2
Blue & Grey,무뎌진 걸까 무너진 걸까,0,4,1,10,3
Blue & Grey,근데 무겁긴 하다 이 쇳덩인,0,5,1,10,4.2
Blue & Grey,다가오는 회색 코뿔소,0,3,1,2,1.3
Blue & Grey,초점 없이 난 덩그러니 서있어,0,5,1,12,3
Blue & Grey,나답지 않아 이 순간,0,4,1,12,5.8
Blue & Grey,그냥 무섭지가 않아,0,3,1,5,2.3
Blue & Grey,난 확신이란 신 따위 안 믿어,0,6,1,12,2.8
Blue & Grey,색채 같은 말은 간지러워,0,4,1,5,2
Blue & Grey,넓은 회색지대가 편해,0,3,1,2,1.2
Blue & Grey,여기 수억 가지 표정의 grey,0.333333333,5,1,3,1.8
Blue & Grey,비가 오면 내 세상,0,4,1,12,3.8
Blue & Grey,이 도시 위로 춤춘다,0,4,1,10,3.2
Blue & Grey,맑은 날엔 안개를,0,3,1,3,1.7
Blue & Grey,젖은 날엔 함께 늘,0,4,1,3,2
Blue & Grey,여기 모든 먼지들,0,3,1,3,2
Blue & Grey,위해 축배를,0,2,1,1,1
Blue & Grey,i just wanna be happier,0,5,3,6,3.6
Blue & Grey,내 손의 온길 느껴줘,0,4,1,12,4.2
Blue & Grey,따뜻하지가 않아서 네가 더욱 필요해,0,5,1,8,3.6
Blue & Grey,oh this ground feels so heavier,0,6,2,2,2
Blue & Grey,i am singing by myself,0,5,2,6,3
Blue & Grey,먼 훗날 내가 웃게 되면,0,5,1,12,3.6
Blue & Grey,말할게 그랬었다고,0,2,1,8,3.8
Blue & Grey,허공에 떠도는 말을 몰래 주워 담고 나니,0,7,1,12,3.1
Blue & Grey,이제 새벽잠이 드네 good night,0,5,1,3,1.3
잠시,매번 같은 하루들 중에 (들 중에),0,6,3,13,8.6
잠시,너를 만날 때 가장 난 행복해 (행복해),0,7,3,16,9.7
잠시,매번 다른 일상들 속에 (들 속에),0,6,3,13,8.4
잠시,너란 사람은 내게 가장 특별해 (특별해),0,6,3,16,10
잠시,별일은 없지 아픈 곳은 없겠지,0,5,1,6,3
잠시,난 요즘에 글쎄 붕 떠 버린 것 같아,0,8,1,12,2.8
잠시,많은 시간 덕에 이런 노랠 쓰네,0,6,1,4,1.7
잠시,이건 너를 위한 노래 yeah 노래 yeah 노래,0,8,1,13,5
잠시,자 떠나자 푸른 바다로,0,4,1,3,2
잠시,우리가 함께 뛰어놀던 저 푸른 바다로,0,6,1,8,3.3
잠시,괜한 걱정들은 잠시 내려놓은 채로 잠시,1,6,1,13,3
잠시,우리끼리 즐겨보자 함께 추억하는,0,4,1,16,4.7
잠시,푸른 바다 한가운데 작은 섬,0,5,1,3,1.7
잠시,비록 지금은 멀어졌어도,0,3,2,2,2
잠시,우리 마음만은 똑같잖아,0,3,2,8,4
잠시,내 곁에 네가 없어도 yeah,0,5,2,13,8.2
잠시,네 곁에 내가 없어도 yeah,0,5,2,13,8.2
잠시,우린 함께인 걸 다 알잖아,0,5,2,8,4.3
잠시,매번 같은 하루들 중에 (들 중에),0,6,3,13,8.6
잠시,너를 만날 때 가장 난 행복해 (행복해),0,7,3,16,9.7
잠시,매번 다른 일상들 속에 (들 속에),0,6,3,13,8.4
잠시,너란 사람은 내게 가장 특별해 (특별해),0,6,3,16,10
잠시,아침 들풀처럼 일어나 거울처럼 난 너를 확인,0,7,1,13,4.3
잠시,눈꼽 대신 너만 묻었다 잔뜩 또 무겁다 멍 많은 무르팍이,0,10,1,13,2.3
잠시,거릴 거닐며 생각해 이 별이 허락해 주는 우리의 거리,0,9,1,16,5
잠시,"oh, can i be your bibilly hills like you did the same to me (baby)?",0,15,1,13,2.4
잠시,너무 빠른 건 조금 위험해,0,8,1,16,3.4
잠시,너무 느린 건 조금 지루해,0,5,1,4,2.4
잠시,너무 빠르지도 않게,0,3,1,3,2.3
잠시,또는 느리지도 않게,0,3,1,2,1.7
잠시,우리의 속도에 맞춰 가보자고,0,4,1,8,2.6
잠시,이건 꽤나 긴 즐거운 롤러코스터,0,5,1,2,1.2
잠시,비록 지금은 멀어졌어도,0,3,2,2,2
잠시,우리 마음만은 똑같잖아,0,3,2,8,4
잠시,내 곁에 네가 없어도 yeah,0,5,2,13,8.2
잠시,네 곁에 내가 없어도 yeah,0,5,2,13,8.2
잠시,우린 함께인 걸 다 알잖아,0,5,2,8,4.3
잠시,매번 같은 하루들 중에 (들 중에),0,6,3,13,8.6
잠시,너를 만날 때 가장 난 행복해 (행복해),0,7,3,16,9.7
잠시,매번 다른 일상들 속에 (들 속에),0,6,3,13,8.4
잠시,너란 사람은 내게 가장 특별해 (특별해),0,6,3,16,10
Savage Love (Laxed - Siren Beat) (BTS Remix),"savage love, did somebody, did somebody break your heart?",0.125,9,3,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"lookin' like an angel, but you're savage, love",0.125,8,3,31,15.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"when you kiss me, i know you don't give two fucks",0,11,4,31,12.2
Savage Love (Laxed - Siren Beat) (BTS Remix),but i still want that,0,5,4,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"if i woke up without ya, i don't know what i would do",0,13,1,31,9.1
Savage Love (Laxed - Siren Beat) (BTS Remix),thought i could be single forever 'til i met you,0,10,1,31,10.7
Savage Love (Laxed - Siren Beat) (BTS Remix),"usually don't be fallin', be fallin', fallin' fast",0,8,1,31,12.1
Savage Love (Laxed - Siren Beat) (BTS Remix),you got a way of keepin' me comin' back-to-back,0,9,1,38,12.7
Savage Love (Laxed - Siren Beat) (BTS Remix),"i just found out, the only reason that you lovin' me",0,11,1,31,9
Savage Love (Laxed - Siren Beat) (BTS Remix),was to get back at your ex lover but before you leave,0,12,1,26,6
Savage Love (Laxed - Siren Beat) (BTS Remix),"usually i would never, would never even care",0,8,1,24,4.8
Savage Love (Laxed - Siren Beat) (BTS Remix),"baby, i know she creepin', i feel it in the air",0,11,1,31,8.1
Savage Love (Laxed - Siren Beat) (BTS Remix),every night and every day (and every day),0,8,1,12,5.9
Savage Love (Laxed - Siren Beat) (BTS Remix),"i try to make you stay, but you're...",0,8,2,31,12.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"savage love, did somebody, did somebody break your heart?",0.125,9,3,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"lookin' like an angel, but you're savage, love",0.125,8,3,31,15.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"when you kiss me, i know you don't give two fucks",0,11,4,31,12.2
Savage Love (Laxed - Siren Beat) (BTS Remix),but i still want that,0,5,4,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage love,0.25,3,2,24,22.7
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),you could use me,0,4,4,26,11.2
Savage Love (Laxed - Siren Beat) (BTS Remix),'cause i still want that,0,5,1,31,13.3
Savage Love (Laxed - Siren Beat) (BTS Remix),사랑이란 어쩌면 순간의 감정의 나열,0,5,1,3,1.6
Savage Love (Laxed - Siren Beat) (BTS Remix),조건이 다들 붙지 난 뭘 사랑하는가,0,6,1,3,1.6
Savage Love (Laxed - Siren Beat) (BTS Remix),영원이라는 말은 어쩌면 모래성,0,4,1,3,1.6
Savage Love (Laxed - Siren Beat) (BTS Remix),잔잔한 파도 앞에 힘없이 무너져,0,5,1,3,1.3
Savage Love (Laxed - Siren Beat) (BTS Remix),"every night, every day, i'm swept away by the waves",0,10,1,31,6.9
Savage Love (Laxed - Siren Beat) (BTS Remix),don't know what i'm thinking (can't get you outta my head),0,11,1,31,10.9
Savage Love (Laxed - Siren Beat) (BTS Remix),내가 두려운게 그대이든 그때이든,0,4,1,3,1.8
Savage Love (Laxed - Siren Beat) (BTS Remix),"불같이 사랑할래, uh, 그댈 지금",0,5,1,3,1.7
Savage Love (Laxed - Siren Beat) (BTS Remix),every night and every day,0,8,1,26,5.6
Savage Love (Laxed - Siren Beat) (BTS Remix),"i try to make you stay, but you're...",0,8,2,31,12.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"savage love, did somebody, did somebody break your heart?",0.125,9,3,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"lookin' like an angel, but you're savage, love",0.125,8,3,31,15.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"when you kiss me, i know you don't give two fucks",0,11,4,31,12.2
Savage Love (Laxed - Siren Beat) (BTS Remix),but i still want that,0,5,4,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage love,0.25,3,2,24,22.7
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love (oh),0.125,4,1,38,20.6
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),you could use me,0,4,4,26,11.2
Savage Love (Laxed - Siren Beat) (BTS Remix),"'cause i still want that, your savage love",0.25,8,2,31,16.4
Savage Love (Laxed - Siren Beat) (BTS Remix),"(ooh la-la-la-la, ooh la-la-la-la)",0,4,1,38,25.4
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),"(ooh la-la-la-la, ooh la-la-la-la, ooh)",0,5,1,38,24.5
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),(ooh la-la-la-la),0,2,2,38,24.1
Savage Love (Laxed - Siren Beat) (BTS Remix),you could use me,0,4,4,26,11.2
Savage Love (Laxed - Siren Beat) (BTS Remix),(ooh la-la-la-la),0,2,2,38,24.1
Savage Love (Laxed - Siren Beat) (BTS Remix),baby,0,1,1,2,2
Savage Love (Laxed - Siren Beat) (BTS Remix),"savage love (oh, girl)",0.25,4,1,24,12.5
Savage Love (Laxed - Siren Beat) (BTS Remix),"did somebody, did somebody break your heart? (break your heart)",0,10,1,20,9.2
Savage Love (Laxed - Siren Beat) (BTS Remix),"lookin' like an angel, but you're savage, love (savage love, hey)",0.125,11,1,31,15.1
Savage Love (Laxed - Siren Beat) (BTS Remix),"when you kiss me, i know you don't give two fucks",0,11,4,31,12.2
Savage Love (Laxed - Siren Beat) (BTS Remix),but i still want that,0,5,4,24,11.4
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage love (savage love),0.25,5,1,24,20
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love (your savage lo-lo-love),0.125,6,1,38,24
Savage Love (Laxed - Siren Beat) (BTS Remix),your savage lo-lo-love,0.125,3,6,38,25.7
Savage Love (Laxed - Siren Beat) (BTS Remix),you could use me,0,4,4,26,11.2
Savage Love (Laxed - Siren Beat) (BTS Remix),"'cause i still want that, your savage love",0.25,8,2,31,16.4
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),awards & accomplishments,0,3,4,15,10.7
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),3/7/19 - rising star award (the global awards),0,8,1,103,18.8
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),6/13/19 - hal david starlight award,0,6,1,103,18.8
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),"11/24/19 - american music awards favorite pop/rock song - ""without me""",0,11,1,103,26.8
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),appearances & shows,0,3,4,13,7
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),5/22/19 - the voice finale,0,5,1,103,23
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),6/1/19 - iheartradio wango tango,0,5,1,103,22.2
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),6/6/19 -  bbc radio 1 live lounge,0,7,1,103,16
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),6/8/19 -  capital fm summertime ball,0,6,1,103,18
작은 것들을 위한 시 (Boy With Luv)  (Feat. Halsey),6/21/19 - mtv millennial awards,0,5,1,103,24.6
